@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
1518,'2017/02/12 15:46:49:448',7,470.40387,397.951874,40.801323,353.158508,436.740417,65.099472,338.141602,439.619598,67.923424,294.182312,440.79071,65.7994,229.388275,437.283569,59.952568,540.974487,299.739166,40.340004,517.5802,272.221497,60.751274,534.165649,243.292999,65.599037,533.220825,221.770386,64.965469,545.04541,206.852753,59.79158,0,0.02,0.01,0.98
1519,'2017/02/12 15:46:49:498',7,470.076477,398.195557,40.887527,352.578552,436.871094,65.098015,338.394653,440.033264,67.877357,293.994446,440.965118,65.729759,228.384033,437.455658,59.876144,542.286743,299.333801,40.389694,518.992493,271.652557,60.778526,535.886169,242.572449,65.611061,534.524048,221.268311,64.977859,545.822144,206.174316,59.789841,0,0.02,0.01,0.98
1520,'2017/02/12 15:46:49:547',7,469.500122,398.209717,41.063797,352.663147,436.998535,65.103905,338.426025,440.336151,67.82972,293.485443,440.981232,65.660622,227.255295,437.614929,59.785595,543.036316,298.419128,40.388336,520.927185,271.475037,60.84713,538.875916,242.370026,65.749741,536.871338,221.331909,65.174629,548.184937,205.956879,60.026871,0,0.02,0.01,0.98
1521,'2017/02/12 15:46:49:599',7,469.252441,398.141693,41.172878,353.001923,437.038391,65.12426,338.61792,440.383392,67.820648,293.28244,440.910828,65.640656,226.794937,437.656769,59.750599,543.89563,298.567291,40.420128,521.618286,271.652588,60.878841,539.816406,242.644592,65.793915,537.439575,221.539642,65.230103,548.939331,206.113831,60.09956,0,0.02,0.01,0.98
1522,'2017/02/12 15:46:49:652',7,469.430176,398.382263,41.249203,353.619385,437.048615,65.143753,338.9711,440.404022,67.817917,293.308868,440.806549,65.633377,226.668289,437.634491,59.73333,544.236572,298.516357,40.459358,522.138367,271.820129,60.912189,540.865967,242.984039,65.85392,538.298584,221.752441,65.316307,550.147949,206.340118,60.209084,0,0.02,0.01,0.98
1523,'2017/02/12 15:46:49:700',7,469.387512,398.28067,41.322559,354.169098,436.868744,65.183052,339.170349,440.221466,67.83609,293.084045,440.454285,65.652298,226.421249,437.458862,59.738518,544.762573,298.989746,40.535156,522.407349,272.093323,60.91684,541.566284,243.449158,65.847054,538.988525,222.023315,65.306641,551.189026,206.835663,60.194901,0,0.02,0.01,0.98
1524,'2017/02/12 15:46:49:750',7,469.392212,398.162964,41.35836,354.96698,436.787231,65.208107,339.573792,440.156311,67.8414,293.005219,440.225891,65.663521,226.259735,437.326782,59.742275,546.032043,299.860352,40.650326,524.190857,272.266968,60.975277,543.191956,243.498199,65.83564,540.302246,221.963257,65.263557,552.162292,207.208466,60.10857,0,0.02,0.01,0.98
1525,'2017/02/12 15:46:49:799',7,469.720581,398.148926,41.351406,356.385803,436.61377,65.231285,340.624268,440.056427,67.833633,292.776367,439.980835,65.678009,226.174744,437.237854,59.745171,548.102112,300.533356,40.758884,526.499695,272.573151,61.028908,545.413818,243.405151,65.843163,541.667236,222.208984,65.247261,552.859375,208.071106,60.036209,0,0.02,0.01,0.98
1526,'2017/02/12 15:46:49:848',7,470.134949,398.25647,41.320644,358.061066,436.703033,65.231773,341.59787,439.882141,67.821587,292.680359,439.847626,65.684837,226.137619,437.177185,59.746777,549.937988,300.880157,40.782116,528.377197,272.98175,61.04052,547.13147,243.63208,65.850983,542.939575,222.603119,65.254425,553.748779,208.933807,60.012291,0,0.02,0.01,0.98
1527,'2017/02/12 15:46:49:898',7,470.760437,398.388611,41.251011,359.613892,436.784973,65.228447,342.705231,439.702148,67.80307,292.609009,439.747864,65.689697,226.089584,437.142517,59.747589,551.796692,301.158936,40.774986,530.096313,273.397888,61.025738,548.616089,243.870667,65.838112,543.985229,222.992523,65.243279,554.351257,209.565979,59.980225,0,0.02,0.01,0.98
1528,'2017/02/12 15:46:49:951',7,471.329498,399.163177,41.267162,360.82782,436.841766,65.225052,343.803619,439.437561,67.785629,292.575043,439.661804,65.693146,226.0849,437.136719,59.747387,551.91095,301.404114,40.672928,530.545532,273.835876,60.931377,549.697998,244.217224,65.770119,545.017334,223.55954,65.186043,555.373047,210.28241,59.917202,0,0.02,0.01,0.98
1529,'2017/02/12 15:46:49:998',7,470.815002,400.583099,41.286919,362.334656,436.774902,65.205521,345.056305,439.525116,67.751396,292.655975,439.518372,65.73288,225.933701,437.264008,59.832268,554.163391,301.641296,40.559792,533.683228,274.766602,60.871513,553.380127,245.262466,65.768784,548.666138,224.636597,65.233459,559.028503,211.342041,59.985386,0,0.02,0.01,0.98
1530,'2017/02/12 15:46:50:048',7,470.356415,400.613647,41.201981,363.226318,436.872131,65.187492,345.515625,439.565033,67.737564,292.813477,439.509979,65.749641,226.027542,437.412476,59.878288,554.065002,301.501556,40.306671,535.087524,275.662842,60.713146,556.38269,246.74144,65.7146,552.459778,225.780304,65.268906,563.143799,212.49704,60.056801,0,0.02,0.01,0.98
1531,'2017/02/12 15:46:50:099',7,470.271149,400.660461,41.111626,363.968231,437.020813,65.171974,345.879913,439.691681,67.723541,292.961243,439.530182,65.756187,226.235153,437.575226,59.902199,555.228638,302.102478,40.272942,537.090332,276.154449,60.672428,558.977356,247.272812,65.658432,555.171814,226.237793,65.213676,565.55896,213.05838,59.982388,0,0.02,0.01,0.98
1532,'2017/02/12 15:46:50:153',7,469.971497,400.647095,41.053078,364.887543,437.215363,65.152809,346.372498,439.872223,67.704094,293.170715,439.565521,65.760216,226.467621,437.75708,59.924221,556.473999,302.797241,40.270054,538.55835,277.059418,60.628857,561.170166,248.201614,65.63131,557.385376,227.318817,65.199043,567.332458,214.069183,59.956066,0,0.02,0.01,0.98
1533,'2017/02/12 15:46:50:199',7,469.919769,400.700867,40.982559,365.70166,437.330475,65.144562,346.87381,440.011841,67.696411,293.486267,439.607208,65.773125,226.655334,437.867645,59.956802,556.798157,303.371368,40.287586,539.2229,277.723633,60.620544,562.565552,248.905121,65.636536,559.280579,228.295563,65.212059,568.714111,214.94519,59.954353,0,0.02,0.01,0.98
1534,'2017/02/12 15:46:50:248',7,469.923828,400.733337,40.937401,366.269989,437.40213,65.145737,347.256256,440.085938,67.70195,293.739624,439.613678,65.796089,226.86618,437.944702,59.99382,557.245239,303.615021,40.297363,539.577698,278.002228,60.613064,563.213562,249.151077,65.633499,559.930359,228.889404,65.205322,569.15155,215.414001,59.943062,0,0.02,0.01,0.98
1535,'2017/02/12 15:46:50:298',7,470.084534,400.803009,40.892773,366.725037,437.450806,65.145432,347.593353,440.243073,67.698311,293.939941,439.641022,65.807014,227.022644,437.989746,60.013836,557.7276,303.80127,40.305264,539.85376,278.216003,60.605476,563.616577,249.305939,65.631073,560.123657,229.19989,65.199181,569.379761,215.869629,59.927418,0,0.02,0.01,0.98
1536,'2017/02/12 15:46:50:349',7,470.448914,401.601196,40.829597,368.525024,437.348694,65.210945,349.506378,440.291809,67.782463,295.590546,439.602783,65.96418,228.270508,438.165314,60.25032,558.378601,303.831024,40.369057,540.129272,278.412659,60.598423,564.04541,249.414764,65.629372,560.302856,229.407959,65.19574,569.495239,216.269531,59.910805,0,0.02,0.01,0.98
1537,'2017/02/12 15:46:50:398',7,470.340149,401.502716,40.810715,369.211304,437.291016,65.23278,350.155121,440.26825,67.812737,296.178589,439.519073,66.019569,228.704941,438.217957,60.332165,558.711243,303.830322,40.404606,540.259521,278.497833,60.595329,564.335815,249.437012,65.6297,560.400513,229.496124,65.194633,569.528137,216.357483,59.908108,0,0.02,0.01,0.98
1538,'2017/02/12 15:46:50:450',7,470.123474,401.940918,40.839321,370.413147,437.034607,65.271828,351.366211,440.089325,67.871368,297.310791,439.287689,66.134834,229.463089,438.118652,60.514572,558.969482,303.830078,40.432156,540.36615,278.563049,60.592941,564.493896,249.451431,65.6297,560.498901,229.557373,65.194344,569.544861,216.42569,59.905712,0,0.02,0.01,0.98
1539,'2017/02/12 15:46:50:498',7,466.147827,401.927063,40.472054,375.144958,435.433136,65.368935,356.462067,438.546082,68.104263,302.501404,438.053802,66.650925,232.716064,437.465515,61.420387,559.097778,303.830566,40.461586,540.147705,278.671814,60.58839,564.487732,249.528732,65.635452,560.848145,229.837219,65.207504,569.533691,216.847778,59.903324,0,0.02,0.01,0.98
1540,'2017/02/12 15:46:50:548',7,464.896393,402.153503,40.301712,376.437836,434.694519,65.427582,357.411285,437.664429,68.235336,303.988281,437.352844,66.84446,233.775681,436.972382,61.736668,558.653809,304.309692,40.497681,539.281677,279.240723,60.605869,563.651123,250.105469,65.66449,560.423706,230.551025,65.245079,568.857178,217.677582,59.930126,0,0.02,0.01,0.98
1541,'2017/02/12 15:46:50:597',7,463.331177,401.788086,40.154602,377.746002,433.888916,65.506989,358.374908,437.148529,68.397919,305.912628,436.923157,67.097641,235.379532,436.474701,62.165249,557.970825,305.707703,40.439842,536.935303,281.109497,60.53397,560.890503,252.052551,65.65564,558.471436,232.850555,65.265221,566.443481,219.696014,59.966118,0,0.02,0.01,0.98
1542,'2017/02/12 15:46:50:649',7,463.26886,401.834381,40.029526,378.200897,433.795441,65.504539,358.443268,437.109558,68.438271,306.68454,436.842957,67.147842,236.294846,436.342468,62.262089,557.748596,306.384033,40.53759,536.065735,281.600098,60.59304,559.873352,252.45607,65.698769,557.320923,233.253479,65.297424,565.431885,220.431976,59.980984,0,0.02,0.01,0.98
1543,'2017/02/12 15:46:50:697',7,463.326324,402.444763,40.023926,378.000824,433.841614,65.48381,357.669586,437.15802,68.46254,306.700317,436.891266,67.156799,236.851318,436.237427,62.284664,557.921753,304.108032,41.306911,535.575073,281.766846,60.780468,559.302673,252.427917,65.838249,556.636292,233.184387,65.408142,564.601318,220.771729,60.055649,0,0.02,0.01,0.98
1544,'2017/02/12 15:46:50:747',7,463.581757,404.269989,40.205246,377.92276,433.765991,65.489441,357.472229,437.164337,68.499466,306.971252,436.891296,67.201843,237.68956,436.161774,62.352196,558.95166,301.205627,42.026127,535.394836,281.828003,60.853626,559.12561,252.417007,65.891937,556.475769,233.114624,65.45517,564.298096,220.933044,60.084373,0,0.02,0.01,0.98
1545,'2017/02/12 15:46:50:797',7,463.059143,406.226898,40.464359,378.236267,433.491455,65.452362,357.875702,436.978271,68.498032,307.602356,436.772369,67.242577,238.703568,436.05014,62.449478,558.882141,300.712646,42.242908,535.079407,281.863953,60.921436,558.937073,252.417953,65.944321,556.280151,233.021393,65.503555,563.981689,221.005768,60.119423,0,0.02,0.01,0.98
1546,'2017/02/12 15:46:50:848',7,460.845947,406.242188,40.464001,378.713287,432.776001,65.39119,358.2771,436.645294,68.493912,308.57663,436.440735,67.309074,239.663025,435.825317,62.630516,558.555664,300.457886,42.394417,534.639893,281.897461,60.990009,558.684387,252.400574,66.007172,556.358398,232.998169,65.569427,563.672363,221.079803,60.172119,0,0.02,0.01,0.98
1547,'2017/02/12 15:46:50:897',7,458.532776,407.894287,40.84309,378.596802,432.093109,65.43399,358.204773,436.166443,68.579178,309.080505,435.81665,67.440475,240.606674,435.301056,62.828945,557.561768,300.024475,42.511322,533.17334,281.767517,61.049763,557.73291,252.35376,66.094353,556.260498,233.09967,65.672005,562.872009,221.042755,60.269257,0,0.02,0.01,0.98
1548,'2017/02/12 15:46:50:949',7,456.916199,408.737915,41.089767,378.65448,431.902588,65.500717,357.690094,435.832947,68.720444,309.220642,435.481262,67.603378,241.834976,434.932434,63.02063,556.798706,299.545837,42.66333,532.024109,281.366943,61.149769,557.566162,252.068237,66.207283,555.964111,232.666077,65.785858,562.36676,220.772827,60.371735,0,0.02,0.01,0.98
1549,'2017/02/12 15:46:50:998',7,456.668854,408.719574,41.200844,378.772217,432.104889,65.541931,356.544281,435.526794,68.856934,308.950623,435.356506,67.715111,242.741425,434.655548,63.112679,554.684448,298.596161,42.923309,530.626526,280.381104,61.384853,557.730835,251.354065,66.442657,556.575867,231.200012,66.045532,562.830627,220.0961,60.601467,0,0.02,0.01,0.98
1550,'2017/02/12 15:46:51:051',7,456.664551,408.415131,41.147812,379.07489,432.03064,65.587357,356.083466,435.204895,68.978012,309.257355,435.274994,67.827797,243.956757,434.452576,63.233734,553.537109,298.050293,43.058605,529.737549,279.83551,61.49435,557.931458,251.013611,66.557358,557.029907,230.370087,66.175987,563.138,219.733582,60.713097,0,0.02,0.01,0.98
1551,'2017/02/12 15:46:51:099',7,456.818176,407.605743,41.158005,380.312897,432.369629,65.609863,356.611023,435.069214,69.064529,310.161713,435.160187,67.915245,245.547745,434.24054,63.317989,552.290527,297.578674,43.115257,528.826416,279.398071,61.542706,557.753662,250.768677,66.617226,557.204407,230.080109,66.243912,563.508179,219.484497,60.781929,0,0.02,0.01,0.98
1552,'2017/02/12 15:46:51:148',7,456.719086,407.075073,41.152561,380.34668,432.240387,65.629501,357.069519,434.883942,69.096855,310.368103,434.885986,67.976761,246.636307,433.881592,63.366253,551.30542,297.27774,43.146297,528.255127,279.037231,61.556076,557.801636,250.538071,66.627914,557.752747,230.364471,66.242065,564.110474,219.313873,60.787189,0,0.02,0.01,0.98
1553,'2017/02/12 15:46:51:199',7,456.780212,406.846558,41.099781,380.373932,432.052307,65.622391,357.573517,434.780975,69.088203,310.608093,434.701569,67.992905,247.328018,433.668457,63.379829,551.201477,297.122253,43.109039,528.059265,279.103149,61.517574,557.626221,250.66803,66.615517,558.203186,231.002441,66.235085,564.188477,219.42218,60.793839,0,0.02,0.01,0.98
1554,'2017/02/12 15:46:51:250',7,456.783295,406.895782,41.035099,380.4216,431.867859,65.609085,357.99939,434.661804,69.0765,311.039368,434.586731,67.99868,247.850906,433.490906,63.404144,551.958679,297.101013,43.047005,528.559448,278.711395,61.418518,558.002991,250.137177,66.490891,559.283081,231.032135,66.075821,564.936584,219.089203,60.627377,0,0.02,0.01,0.98
1555,'2017/02/12 15:46:51:299',7,457.446198,407.130981,41.052845,380.956787,431.692719,65.681282,358.525696,434.330109,69.166321,311.845795,434.357361,68.081902,248.813766,433.20816,63.491638,554.021606,296.249207,42.820629,529.747681,278.679443,61.216255,558.620361,250.211349,66.376083,559.981445,231.427795,65.99839,565.593079,219.058044,60.587803,0,0.02,0.01,0.98
1556,'2017/02/12 15:46:51:348',7,457.915009,407.420715,40.999813,381.530731,431.889404,65.696716,358.367096,434.093933,69.249687,313.139374,434.406677,68.122162,250.263977,433.045685,63.55619,554.89502,294.809937,42.390255,529.98999,277.422607,60.76857,559.420227,249.288315,65.989571,562.020264,231.297241,65.614319,568.358032,218.624908,60.226967,0,0.02,0.01,0.98
1557,'2017/02/12 15:46:51:399',7,457.617859,407.70871,40.894337,381.185333,431.932465,65.640526,358.434998,434.364014,69.204521,313.876465,434.721863,68.074936,250.847778,433.236603,63.550335,560.335815,295.28009,42.370949,530.956848,277.380402,60.666286,560.022034,249.165863,65.90667,562.915527,231.530121,65.527283,569.003723,218.69873,60.143951,0,0.02,0.01,0.98
1558,'2017/02/12 15:46:51:449',7,456.862946,409.137817,40.926434,381.174774,432.210815,65.535599,358.784332,434.855988,69.120354,315.157166,435.370117,67.984299,251.863449,433.729797,63.516254,566.569397,295.9198,42.388165,531.414307,276.540314,60.528469,560.662537,248.238922,65.739754,564.255615,231.205475,65.311607,570.529968,218.393097,59.911324,0,0.02,0.01,0.98
1559,'2017/02/12 15:46:51:505',7,456.377686,408.955994,40.799717,381.050995,432.275604,65.392754,359.013824,435.190796,68.988304,316.3284,435.747009,67.837456,252.628662,433.940948,63.418549,570.769897,296.284302,42.247761,533.559937,276.660522,60.38089,561.781311,248.050064,65.584793,565.476257,231.627747,65.126694,571.079651,218.463562,59.733219,0,0.02,0.01,0.98
1560,'2017/02/12 15:46:51:550',7,456.308197,409.576508,40.708717,382.961121,432.642731,65.177383,360.895599,435.612671,68.820847,318.375946,435.850128,67.728668,255.12886,434.151306,63.350708,573.508606,298.15799,41.717712,536.575562,277.001953,60.249653,563.085327,247.950531,65.461952,566.361084,231.901367,64.97596,571.634521,218.636841,59.58844,0,0.02,0.01,0.98
1561,'2017/02/12 15:46:51:600',7,456.137817,408.617249,40.659592,383.918396,432.892822,65.121765,361.081421,435.586334,68.823708,318.735352,435.589661,67.756706,255.989914,433.749573,63.367199,574.975769,298.420441,41.542957,537.854614,277.275757,60.184631,563.657227,248.158691,65.437714,566.859741,232.162048,64.957443,572.292969,218.927399,59.585918,0,0.02,0.01,0.98
1562,'2017/02/12 15:46:51:650',7,456.348846,407.746033,40.544052,384.120026,432.78772,65.112793,361.267181,435.392975,68.846924,318.964355,435.129333,67.806961,256.675964,433.199982,63.404537,577.72345,296.331787,41.102108,540.050903,276.398315,59.90406,565.379272,247.749084,65.341248,568.893005,231.720673,64.93251,574.975342,218.242584,59.634964,0,0.02,0.01,0.98
1563,'2017/02/12 15:46:51:699',7,457.171509,407.19516,40.415718,384.912323,432.730103,65.113289,361.741425,435.147583,68.88961,320.074524,435.023163,67.842537,257.805359,432.834595,63.453403,578.869263,294.443268,40.431107,542.627869,276.263123,59.447731,566.834351,248.152527,65.04277,570.774902,232.167847,64.71402,577.475647,218.230286,59.51194,0,0.02,0.01,0.98
1564,'2017/02/12 15:46:51:750',7,457.497955,406.630798,40.297859,384.521057,432.359253,65.140884,361.690308,434.906036,68.918739,320.245422,434.866394,67.867546,258.070892,432.613159,63.477486,579.416382,294.065796,40.183304,544.104187,276.182373,59.305191,567.108826,248.115753,64.892899,570.96991,232.431946,64.55397,578.27478,218.200623,59.393749,0,0.02,0.01,0.98
1565,'2017/02/12 15:46:51:800',7,458.316284,406.40152,40.18961,384.531494,432.458557,65.168434,361.747711,434.950348,68.948112,320.302246,434.938812,67.893471,258.275757,432.547211,63.483547,575.977844,295.538208,41.042347,543.955994,275.62381,60.175125,567.747925,247.195099,65.541504,571.643066,231.571167,65.077484,578.426819,217.451019,59.843353,0,0.02,0.01,0.98
1566,'2017/02/12 15:46:51:847',7,458.418335,406.198792,40.110138,384.164795,432.275726,65.171646,361.680786,434.883392,68.941513,320.15744,434.909546,67.888733,258.161316,432.543274,63.472538,577.650574,296.986145,41.659279,546.185852,275.381317,60.728413,568.980713,246.145035,65.883942,571.56012,230.498444,65.288086,577.778076,216.765808,59.977135,0,0.02,0.01,0.98
1567,'2017/02/12 15:46:51:899',7,458.617188,406.486389,40.068726,384.370026,432.556946,65.143723,361.831848,435.057251,68.921066,320.211182,434.977295,67.875961,258.199341,432.552032,63.454781,577.572876,297.240143,41.813751,546.109436,275.261719,60.87674,569.102173,245.934402,66.009598,571.029785,230.158539,65.379906,577.496582,216.514038,60.062904,0,0.02,0.01,0.98
1568,'2017/02/12 15:46:51:950',7,459.082245,406.949585,40.022507,384.796722,433.019501,65.120689,361.73172,434.951965,68.929886,320.263245,434.852844,67.883873,258.250305,432.533936,63.445915,576.84729,297.470642,41.956707,546.039978,275.24939,61.047546,569.496582,245.958237,66.160126,570.305542,229.485718,65.519791,577.306946,216.242615,60.195526,0,0.02,0.01,0.98
